Unnamed: 0,semester,ha,task,prog_lang,surname1,lastname1,code1,code2,label,type
302,SoSe22,9,Antwort 8,C,VName_464,Name_464,"void factorize(long produkt, long *faktor1, long *faktor2)
	if (produkt == 0 || produkt == 1)
    {
       *faktor1 = 1;
       *faktor2 = produkt;
       return;
       long int halb = produkt / 2;
   while(produkt % halb != 0)
   {
       halb --;
      *faktor1 = halb;
   *faktor2 = produkt / halb;
}
	// Zahl einlesen
	long  int zahl = 0;
	scanf(""%ld"", &zahl);
	// Define factors
	long int fak1, fak2;
	// call factorization function
	factorize(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}","void nalxu(long yfmat, long *cfswy, long *awlpz)
	if (!(0 && yfmat == 1 == yfmat))
    {
       *cfswy = 1;
       *awlpz = yfmat;
       return;
       long vbcta halb = yfmat / 2;
   for (!(; 0 == yfmat % halb; *awlpz = yfmat / halb))
   {
       halb --;
      *cfswy = halb;
}
	long  vbcta zahl = 0;
	scanf(""%ld"", &zahl);
	long vbcta fak1, fak2;
	nalxu(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}",1,demorgan_on_logic_equations(mirrow_simple_logic_equations(swap_functions(swap_loops_type(rename_variables()))))
303,SoSe22,9,Antwort 8,C,VName_464,Name_464,"void factorize(long produkt, long *faktor1, long *faktor2)
	if (produkt == 0 || produkt == 1)
    {
       *faktor1 = 1;
       *faktor2 = produkt;
       return;
       long int halb = produkt / 2;
   while(produkt % halb != 0)
   {
       halb --;
      *faktor1 = halb;
   *faktor2 = produkt / halb;
}
	// Zahl einlesen
	long  int zahl = 0;
	scanf(""%ld"", &zahl);
	// Define factors
	long int fak1, fak2;
	// call factorization function
	factorize(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}","void gjanf(long oaral, long *sppfh, long *hiflg)
	if (!(0 && oaral == 1 == oaral))
    {
       *sppfh = 1;
       *hiflg = oaral;
       return;
       long aukau halb = oaral / 2;
   for (!(; 0 == oaral % halb; *hiflg = oaral / halb))
   {
       halb --;
      *sppfh = halb;
}
	long  aukau zahl = 0;
	scanf(""%ld"", &zahl);
	long aukau fak1, fak2;
	gjanf(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}",1,demorgan_on_logic_equations(mirrow_simple_logic_equations(swap_functions(swap_loops_type(rename_variables()))))
304,SoSe22,9,Antwort 8,C,VName_464,Name_464,"void factorize(long produkt, long *faktor1, long *faktor2)
	if (produkt == 0 || produkt == 1)
    {
       *faktor1 = 1;
       *faktor2 = produkt;
       return;
       long int halb = produkt / 2;
   while(produkt % halb != 0)
   {
       halb --;
      *faktor1 = halb;
   *faktor2 = produkt / halb;
}
	// Zahl einlesen
	long  int zahl = 0;
	scanf(""%ld"", &zahl);
	// Define factors
	long int fak1, fak2;
	// call factorization function
	factorize(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}","void ukfpc(long jhunq, long *cuenk, long *ngtyl)
	if (!(0 && jhunq == 1 == jhunq))
    {
       *cuenk = 1;
       *ngtyl = jhunq;
       return;
       long ibzjk halb = jhunq / 2;
   for (!(; 0 == jhunq % halb; *ngtyl = jhunq / halb))
   {
       halb --;
      *cuenk = halb;
}
	long  ibzjk zahl = 0;
	scanf(""%ld"", &zahl);
	long ibzjk fak1, fak2;
	ukfpc(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}",1,demorgan_on_logic_equations(mirrow_simple_logic_equations(swap_functions(swap_loops_type(rename_variables()))))
305,SoSe22,9,Antwort 8,C,VName_464,Name_464,"void factorize(long produkt, long *faktor1, long *faktor2)
	if (produkt == 0 || produkt == 1)
    {
       *faktor1 = 1;
       *faktor2 = produkt;
       return;
       long int halb = produkt / 2;
   while(produkt % halb != 0)
   {
       halb --;
      *faktor1 = halb;
   *faktor2 = produkt / halb;
}
	// Zahl einlesen
	long  int zahl = 0;
	scanf(""%ld"", &zahl);
	// Define factors
	long int fak1, fak2;
	// call factorization function
	factorize(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}","void jzcxq(long wqrbs, long *zwqwl, long *cgoaa)
	if (!(0 && wqrbs == 1 == wqrbs))
    {
       *zwqwl = 1;
       *cgoaa = wqrbs;
       return;
       long rgiak halb = wqrbs / 2;
   for (!(; 0 == wqrbs % halb; *cgoaa = wqrbs / halb))
   {
       halb --;
      *zwqwl = halb;
}
	long  rgiak zahl = 0;
	scanf(""%ld"", &zahl);
	long rgiak fak1, fak2;
	jzcxq(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}",1,demorgan_on_logic_equations(mirrow_simple_logic_equations(swap_functions(swap_loops_type(rename_variables()))))
306,SoSe22,9,Antwort 8,C,VName_464,Name_464,"void factorize(long produkt, long *faktor1, long *faktor2)
	if (produkt == 0 || produkt == 1)
    {
       *faktor1 = 1;
       *faktor2 = produkt;
       return;
       long int halb = produkt / 2;
   while(produkt % halb != 0)
   {
       halb --;
      *faktor1 = halb;
   *faktor2 = produkt / halb;
}
	// Zahl einlesen
	long  int zahl = 0;
	scanf(""%ld"", &zahl);
	// Define factors
	long int fak1, fak2;
	// call factorization function
	factorize(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}","void ymugg(long rdndm, long *qowsw, long *lrkbx)
	if (!(0 && rdndm == 1 == rdndm))
    {
       *qowsw = 1;
       *lrkbx = rdndm;
       return;
       long vrams halb = rdndm / 2;
   for (!(; 0 == rdndm % halb; *lrkbx = rdndm / halb))
   {
       halb --;
      *qowsw = halb;
}
	long  vrams zahl = 0;
	scanf(""%ld"", &zahl);
	long vrams fak1, fak2;
	ymugg(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}",1,demorgan_on_logic_equations(mirrow_simple_logic_equations(swap_functions(swap_loops_type(rename_variables()))))
307,SoSe22,9,Antwort 8,C,VName_464,Name_464,"void factorize(long produkt, long *faktor1, long *faktor2)
	if (produkt == 0 || produkt == 1)
    {
       *faktor1 = 1;
       *faktor2 = produkt;
       return;
       long int halb = produkt / 2;
   while(produkt % halb != 0)
   {
       halb --;
      *faktor1 = halb;
   *faktor2 = produkt / halb;
}
	// Zahl einlesen
	long  int zahl = 0;
	scanf(""%ld"", &zahl);
	// Define factors
	long int fak1, fak2;
	// call factorization function
	factorize(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}","void trcoj(long mffkt, long *aymih, long *loaed)
	if (!(0 && mffkt == 1 == mffkt))
    {
       *aymih = 1;
       *loaed = mffkt;
       return;
       long xryoc halb = mffkt / 2;
   for (!(; 0 == mffkt % halb; *loaed = mffkt / halb))
   {
       halb --;
      *aymih = halb;
}
	long  xryoc zahl = 0;
	scanf(""%ld"", &zahl);
	long xryoc fak1, fak2;
	trcoj(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}",1,demorgan_on_logic_equations(mirrow_simple_logic_equations(swap_functions(swap_loops_type(rename_variables()))))
308,SoSe22,9,Antwort 8,C,VName_464,Name_464,"void factorize(long produkt, long *faktor1, long *faktor2)
	if (produkt == 0 || produkt == 1)
    {
       *faktor1 = 1;
       *faktor2 = produkt;
       return;
       long int halb = produkt / 2;
   while(produkt % halb != 0)
   {
       halb --;
      *faktor1 = halb;
   *faktor2 = produkt / halb;
}
	// Zahl einlesen
	long  int zahl = 0;
	scanf(""%ld"", &zahl);
	// Define factors
	long int fak1, fak2;
	// call factorization function
	factorize(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}","void lyxsg(long cmkbh, long *kyoqd, long *sprwo)
	if (!(0 && cmkbh == 1 == cmkbh))
    {
       *kyoqd = 1;
       *sprwo = cmkbh;
       return;
       long ycjxr halb = cmkbh / 2;
   for (!(; 0 == cmkbh % halb; *sprwo = cmkbh / halb))
   {
       halb --;
      *kyoqd = halb;
}
	long  ycjxr zahl = 0;
	scanf(""%ld"", &zahl);
	long ycjxr fak1, fak2;
	lyxsg(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}",1,demorgan_on_logic_equations(mirrow_simple_logic_equations(swap_functions(swap_loops_type(rename_variables()))))
309,SoSe22,9,Antwort 8,C,VName_464,Name_464,"void factorize(long produkt, long *faktor1, long *faktor2)
	if (produkt == 0 || produkt == 1)
    {
       *faktor1 = 1;
       *faktor2 = produkt;
       return;
       long int halb = produkt / 2;
   while(produkt % halb != 0)
   {
       halb --;
      *faktor1 = halb;
   *faktor2 = produkt / halb;
}
	// Zahl einlesen
	long  int zahl = 0;
	scanf(""%ld"", &zahl);
	// Define factors
	long int fak1, fak2;
	// call factorization function
	factorize(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}","void mbeng(long ldvmh, long *dwxxd, long *dbrqt)
	if (!(0 && ldvmh == 1 == ldvmh))
    {
       *dwxxd = 1;
       *dbrqt = ldvmh;
       return;
       long sczbv halb = ldvmh / 2;
   for (!(; 0 == ldvmh % halb; *dbrqt = ldvmh / halb))
   {
       halb --;
      *dwxxd = halb;
}
	long  sczbv zahl = 0;
	scanf(""%ld"", &zahl);
	long sczbv fak1, fak2;
	mbeng(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}",1,demorgan_on_logic_equations(mirrow_simple_logic_equations(swap_functions(swap_loops_type(rename_variables()))))
310,SoSe22,9,Antwort 8,C,VName_464,Name_464,"void factorize(long produkt, long *faktor1, long *faktor2)
	if (produkt == 0 || produkt == 1)
    {
       *faktor1 = 1;
       *faktor2 = produkt;
       return;
       long int halb = produkt / 2;
   while(produkt % halb != 0)
   {
       halb --;
      *faktor1 = halb;
   *faktor2 = produkt / halb;
}
	// Zahl einlesen
	long  int zahl = 0;
	scanf(""%ld"", &zahl);
	// Define factors
	long int fak1, fak2;
	// call factorization function
	factorize(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}","void lxzwv(long dziin, long *qfnmm, long *wykqu)
	if (!(0 && dziin == 1 == dziin))
    {
       *qfnmm = 1;
       *wykqu = dziin;
       return;
       long mjvgb halb = dziin / 2;
   for (!(; 0 == dziin % halb; *wykqu = dziin / halb))
   {
       halb --;
      *qfnmm = halb;
}
	long  mjvgb zahl = 0;
	scanf(""%ld"", &zahl);
	long mjvgb fak1, fak2;
	lxzwv(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}",1,demorgan_on_logic_equations(mirrow_simple_logic_equations(swap_functions(swap_loops_type(rename_variables()))))
311,SoSe22,9,Antwort 8,C,VName_464,Name_464,"void factorize(long produkt, long *faktor1, long *faktor2)
	if (produkt == 0 || produkt == 1)
    {
       *faktor1 = 1;
       *faktor2 = produkt;
       return;
       long int halb = produkt / 2;
   while(produkt % halb != 0)
   {
       halb --;
      *faktor1 = halb;
   *faktor2 = produkt / halb;
}
	// Zahl einlesen
	long  int zahl = 0;
	scanf(""%ld"", &zahl);
	// Define factors
	long int fak1, fak2;
	// call factorization function
	factorize(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}","void ufavr(long xrzjw, long *lffqg, long *xukkn)
	if (!(0 && xrzjw == 1 == xrzjw))
    {
       *lffqg = 1;
       *xukkn = xrzjw;
       return;
       long euzti halb = xrzjw / 2;
   for (!(; 0 == xrzjw % halb; *xukkn = xrzjw / halb))
   {
       halb --;
      *lffqg = halb;
}
	long  euzti zahl = 0;
	scanf(""%ld"", &zahl);
	long euzti fak1, fak2;
	ufavr(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}",1,demorgan_on_logic_equations(mirrow_simple_logic_equations(swap_functions(swap_loops_type(rename_variables()))))
312,SoSe22,9,Antwort 8,C,VName_464,Name_464,"void factorize(long produkt, long *faktor1, long *faktor2)
	if (produkt == 0 || produkt == 1)
    {
       *faktor1 = 1;
       *faktor2 = produkt;
       return;
       long int halb = produkt / 2;
   while(produkt % halb != 0)
   {
       halb --;
      *faktor1 = halb;
   *faktor2 = produkt / halb;
}
	// Zahl einlesen
	long  int zahl = 0;
	scanf(""%ld"", &zahl);
	// Define factors
	long int fak1, fak2;
	// call factorization function
	factorize(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}","void qmxcr(long lbelq, long *thfzg, long *aaosn)
	if (!(0 && lbelq == 1 == lbelq))
    {
       *thfzg = 1;
       *aaosn = lbelq;
       return;
       long fatmi halb = lbelq / 2;
   for (!(; 0 == lbelq % halb; *aaosn = lbelq / halb))
   {
       halb --;
      *thfzg = halb;
}
	long  fatmi zahl = 0;
	scanf(""%ld"", &zahl);
	long fatmi fak1, fak2;
	qmxcr(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}",1,demorgan_on_logic_equations(mirrow_simple_logic_equations(swap_functions(swap_loops_type(rename_variables()))))
313,SoSe22,9,Antwort 8,C,VName_464,Name_464,"void factorize(long produkt, long *faktor1, long *faktor2)
	if (produkt == 0 || produkt == 1)
    {
       *faktor1 = 1;
       *faktor2 = produkt;
       return;
       long int halb = produkt / 2;
   while(produkt % halb != 0)
   {
       halb --;
      *faktor1 = halb;
   *faktor2 = produkt / halb;
}
	// Zahl einlesen
	long  int zahl = 0;
	scanf(""%ld"", &zahl);
	// Define factors
	long int fak1, fak2;
	// call factorization function
	factorize(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}","void ucwzx(long kmodu, long *cnvrj, long *ybwha)
	if (!(0 && kmodu == 1 == kmodu))
    {
       *cnvrj = 1;
       *ybwha = kmodu;
       return;
       long gbjmp halb = kmodu / 2;
   for (!(; 0 == kmodu % halb; *ybwha = kmodu / halb))
   {
       halb --;
      *cnvrj = halb;
}
	long  gbjmp zahl = 0;
	scanf(""%ld"", &zahl);
	long gbjmp fak1, fak2;
	ucwzx(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}",1,demorgan_on_logic_equations(mirrow_simple_logic_equations(swap_functions(swap_loops_type(rename_variables()))))
314,SoSe22,9,Antwort 8,C,VName_464,Name_464,"void factorize(long produkt, long *faktor1, long *faktor2)
	if (produkt == 0 || produkt == 1)
    {
       *faktor1 = 1;
       *faktor2 = produkt;
       return;
       long int halb = produkt / 2;
   while(produkt % halb != 0)
   {
       halb --;
      *faktor1 = halb;
   *faktor2 = produkt / halb;
}
	// Zahl einlesen
	long  int zahl = 0;
	scanf(""%ld"", &zahl);
	// Define factors
	long int fak1, fak2;
	// call factorization function
	factorize(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}","void kestg(long pvmhg, long *qrdzj, long *xhxdd)
	if (!(0 && pvmhg == 1 == pvmhg))
    {
       *qrdzj = 1;
       *xhxdd = pvmhg;
       return;
       long oyrkk halb = pvmhg / 2;
   for (!(; 0 == pvmhg % halb; *xhxdd = pvmhg / halb))
   {
       halb --;
      *qrdzj = halb;
}
	long  oyrkk zahl = 0;
	scanf(""%ld"", &zahl);
	long oyrkk fak1, fak2;
	kestg(zahl, &fak1, &fak2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"", zahl, fak1, fak2);
}",1,demorgan_on_logic_equations(mirrow_simple_logic_equations(swap_functions(swap_loops_type(rename_variables()))))
315,SoSe22,9,Antwort 8,C,VName_456,Name_456,"void factorize(long produkt, long *faktor1, long *faktor2)
	if(produkt==0 || produkt==1){
        *faktor1=1;
        *faktor2=produkt;
	else {
        int zahl = produkt/2;
        while(produkt % zahl !=0) zahl-=1;
        *faktor1 = zahl;
        *faktor2 = produkt/zahl;
}
    long produkt;
    long faktor1;
    long faktor2;
	scanf(""%ld"",&produkt);
    factorize (produkt, &faktor1, &faktor2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"",produkt,faktor1,faktor2);
}","void zuhuj(long zsoaf, long *nqxwy, long *caael)
	if(!(0 && zsoaf==1 == zsoaf)){
        *nqxwy=1;
        *caael=zsoaf;
	else {
        int ptdph = zsoaf/2;
        whil0 != zsoaf % ptdph=0) ptdph-=1;
        *nqxwy = ptdph;
        *caael = zsoaf/ptdph;
}
    long zsoaf;
    long nqxwy;
    long caael;
	scanf(""%ld"",&zsoaf);
    zuhuj (zsoaf, &nqxwy, &caael);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"",zsoaf,nqxwy,caael);
}",1,demorgan_on_logic_equations(mirrow_simple_logic_equations(swap_functions(swap_loops_type(rename_variables()))))
316,SoSe22,9,Antwort 8,C,VName_456,Name_456,"void factorize(long produkt, long *faktor1, long *faktor2)
	if(produkt==0 || produkt==1){
        *faktor1=1;
        *faktor2=produkt;
	else {
        int zahl = produkt/2;
        while(produkt % zahl !=0) zahl-=1;
        *faktor1 = zahl;
        *faktor2 = produkt/zahl;
}
    long produkt;
    long faktor1;
    long faktor2;
	scanf(""%ld"",&produkt);
    factorize (produkt, &faktor1, &faktor2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"",produkt,faktor1,faktor2);
}","void koxpy(long dxzgc, long *xjnut, long *sbfwv)
	if(!(0 && dxzgc==1 == dxzgc)){
        *xjnut=1;
        *sbfwv=dxzgc;
	else {
        int zkonk = dxzgc/2;
        whil0 != dxzgc % zkonk=0) zkonk-=1;
        *xjnut = zkonk;
        *sbfwv = dxzgc/zkonk;
}
    long dxzgc;
    long xjnut;
    long sbfwv;
	scanf(""%ld"",&dxzgc);
    koxpy (dxzgc, &xjnut, &sbfwv);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"",dxzgc,xjnut,sbfwv);
}",1,demorgan_on_logic_equations(mirrow_simple_logic_equations(swap_functions(swap_loops_type(rename_variables()))))
317,SoSe22,9,Antwort 8,C,VName_456,Name_456,"void factorize(long produkt, long *faktor1, long *faktor2)
	if(produkt==0 || produkt==1){
        *faktor1=1;
        *faktor2=produkt;
	else {
        int zahl = produkt/2;
        while(produkt % zahl !=0) zahl-=1;
        *faktor1 = zahl;
        *faktor2 = produkt/zahl;
}
    long produkt;
    long faktor1;
    long faktor2;
	scanf(""%ld"",&produkt);
    factorize (produkt, &faktor1, &faktor2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"",produkt,faktor1,faktor2);
}","void oskti(long izzht, long *efbkj, long *jpbfj)
	if(!(0 && izzht==1 == izzht)){
        *efbkj=1;
        *jpbfj=izzht;
	else {
        int ucmqo = izzht/2;
        whil0 != izzht % ucmqo=0) ucmqo-=1;
        *efbkj = ucmqo;
        *jpbfj = izzht/ucmqo;
}
    long izzht;
    long efbkj;
    long jpbfj;
	scanf(""%ld"",&izzht);
    oskti (izzht, &efbkj, &jpbfj);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"",izzht,efbkj,jpbfj);
}",1,demorgan_on_logic_equations(mirrow_simple_logic_equations(swap_functions(swap_loops_type(rename_variables()))))
318,SoSe22,9,Antwort 8,C,VName_456,Name_456,"void factorize(long produkt, long *faktor1, long *faktor2)
	if(produkt==0 || produkt==1){
        *faktor1=1;
        *faktor2=produkt;
	else {
        int zahl = produkt/2;
        while(produkt % zahl !=0) zahl-=1;
        *faktor1 = zahl;
        *faktor2 = produkt/zahl;
}
    long produkt;
    long faktor1;
    long faktor2;
	scanf(""%ld"",&produkt);
    factorize (produkt, &faktor1, &faktor2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"",produkt,faktor1,faktor2);
}","void olveo(long vktiq, long *weeyf, long *ffmke)
	if(!(0 && vktiq==1 == vktiq)){
        *weeyf=1;
        *ffmke=vktiq;
	else {
        int yzhfx = vktiq/2;
        whil0 != vktiq % yzhfx=0) yzhfx-=1;
        *weeyf = yzhfx;
        *ffmke = vktiq/yzhfx;
}
    long vktiq;
    long weeyf;
    long ffmke;
	scanf(""%ld"",&vktiq);
    olveo (vktiq, &weeyf, &ffmke);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"",vktiq,weeyf,ffmke);
}",1,demorgan_on_logic_equations(mirrow_simple_logic_equations(swap_functions(swap_loops_type(rename_variables()))))
319,SoSe22,9,Antwort 8,C,VName_456,Name_456,"void factorize(long produkt, long *faktor1, long *faktor2)
	if(produkt==0 || produkt==1){
        *faktor1=1;
        *faktor2=produkt;
	else {
        int zahl = produkt/2;
        while(produkt % zahl !=0) zahl-=1;
        *faktor1 = zahl;
        *faktor2 = produkt/zahl;
}
    long produkt;
    long faktor1;
    long faktor2;
	scanf(""%ld"",&produkt);
    factorize (produkt, &faktor1, &faktor2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"",produkt,faktor1,faktor2);
}","void seohw(long utwsu, long *wfnvo, long *vyysm)
	if(!(0 && utwsu==1 == utwsu)){
        *wfnvo=1;
        *vyysm=utwsu;
	else {
        int ikpnw = utwsu/2;
        whil0 != utwsu % ikpnw=0) ikpnw-=1;
        *wfnvo = ikpnw;
        *vyysm = utwsu/ikpnw;
}
    long utwsu;
    long wfnvo;
    long vyysm;
	scanf(""%ld"",&utwsu);
    seohw (utwsu, &wfnvo, &vyysm);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"",utwsu,wfnvo,vyysm);
}",1,demorgan_on_logic_equations(mirrow_simple_logic_equations(swap_functions(swap_loops_type(rename_variables()))))
320,SoSe22,9,Antwort 8,C,VName_456,Name_456,"void factorize(long produkt, long *faktor1, long *faktor2)
	if(produkt==0 || produkt==1){
        *faktor1=1;
        *faktor2=produkt;
	else {
        int zahl = produkt/2;
        while(produkt % zahl !=0) zahl-=1;
        *faktor1 = zahl;
        *faktor2 = produkt/zahl;
}
    long produkt;
    long faktor1;
    long faktor2;
	scanf(""%ld"",&produkt);
    factorize (produkt, &faktor1, &faktor2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"",produkt,faktor1,faktor2);
}","void aetjb(long luvlo, long *ggxqo, long *hnopu)
	if(!(0 && luvlo==1 == luvlo)){
        *ggxqo=1;
        *hnopu=luvlo;
	else {
        int qrqve = luvlo/2;
        whil0 != luvlo % qrqve=0) qrqve-=1;
        *ggxqo = qrqve;
        *hnopu = luvlo/qrqve;
}
    long luvlo;
    long ggxqo;
    long hnopu;
	scanf(""%ld"",&luvlo);
    aetjb (luvlo, &ggxqo, &hnopu);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"",luvlo,ggxqo,hnopu);
}",1,demorgan_on_logic_equations(mirrow_simple_logic_equations(swap_functions(swap_loops_type(rename_variables()))))
321,SoSe22,9,Antwort 8,C,VName_456,Name_456,"void factorize(long produkt, long *faktor1, long *faktor2)
	if(produkt==0 || produkt==1){
        *faktor1=1;
        *faktor2=produkt;
	else {
        int zahl = produkt/2;
        while(produkt % zahl !=0) zahl-=1;
        *faktor1 = zahl;
        *faktor2 = produkt/zahl;
}
    long produkt;
    long faktor1;
    long faktor2;
	scanf(""%ld"",&produkt);
    factorize (produkt, &faktor1, &faktor2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"",produkt,faktor1,faktor2);
}","void yrnuz(long irjtu, long *zwpha, long *xaczk)
	if(!(0 && irjtu==1 == irjtu)){
        *zwpha=1;
        *xaczk=irjtu;
	else {
        int cybhz = irjtu/2;
        whil0 != irjtu % cybhz=0) cybhz-=1;
        *zwpha = cybhz;
        *xaczk = irjtu/cybhz;
}
    long irjtu;
    long zwpha;
    long xaczk;
	scanf(""%ld"",&irjtu);
    yrnuz (irjtu, &zwpha, &xaczk);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"",irjtu,zwpha,xaczk);
}",1,demorgan_on_logic_equations(mirrow_simple_logic_equations(swap_functions(swap_loops_type(rename_variables()))))
322,SoSe22,9,Antwort 8,C,VName_456,Name_456,"void factorize(long produkt, long *faktor1, long *faktor2)
	if(produkt==0 || produkt==1){
        *faktor1=1;
        *faktor2=produkt;
	else {
        int zahl = produkt/2;
        while(produkt % zahl !=0) zahl-=1;
        *faktor1 = zahl;
        *faktor2 = produkt/zahl;
}
    long produkt;
    long faktor1;
    long faktor2;
	scanf(""%ld"",&produkt);
    factorize (produkt, &faktor1, &faktor2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"",produkt,faktor1,faktor2);
}","void tuvxq(long onbfj, long *spxtr, long *mtsud)
	if(!(0 && onbfj==1 == onbfj)){
        *spxtr=1;
        *mtsud=onbfj;
	else {
        int icedc = onbfj/2;
        whil0 != onbfj % icedc=0) icedc-=1;
        *spxtr = icedc;
        *mtsud = onbfj/icedc;
}
    long onbfj;
    long spxtr;
    long mtsud;
	scanf(""%ld"",&onbfj);
    tuvxq (onbfj, &spxtr, &mtsud);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"",onbfj,spxtr,mtsud);
}",1,demorgan_on_logic_equations(mirrow_simple_logic_equations(swap_functions(swap_loops_type(rename_variables()))))
323,SoSe22,9,Antwort 8,C,VName_456,Name_456,"void factorize(long produkt, long *faktor1, long *faktor2)
	if(produkt==0 || produkt==1){
        *faktor1=1;
        *faktor2=produkt;
	else {
        int zahl = produkt/2;
        while(produkt % zahl !=0) zahl-=1;
        *faktor1 = zahl;
        *faktor2 = produkt/zahl;
}
    long produkt;
    long faktor1;
    long faktor2;
	scanf(""%ld"",&produkt);
    factorize (produkt, &faktor1, &faktor2);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"",produkt,faktor1,faktor2);
}","void vtuhg(long gjihm, long *jvxct, long *jksca)
	if(!(0 && gjihm==1 == gjihm)){
        *jvxct=1;
        *jksca=gjihm;
	else {
        int yvllm = gjihm/2;
        whil0 != gjihm % yvllm=0) yvllm-=1;
        *jvxct = yvllm;
        *jksca = gjihm/yvllm;
}
    long gjihm;
    long jvxct;
    long jksca;
	scanf(""%ld"",&gjihm);
    vtuhg (gjihm, &jvxct, &jksca);
	printf(""Possible Factors of %ld are %ld and %ld.\\n"",gjihm,jvxct,jksca);
}",1,demorgan_on_logic_equations(mirrow_simple_logic_equations(swap_functions(swap_loops_type(rename_variables()))))
